,rating,sentiment,review,spearman,sympathy,unsympathy,correlation
17295,6,0.415049106,그릇이 아쉬웠지 내용은 썩 괜찮네. ,0.297544416,0,2,0.184950894
17296,10,0.948545337,"먼치킨 형사 흥분된다 재밌어서..., ",0.157041411,0,2,0.051454663
17297,10,0.923637092,양태역의 김성규라는 대배우의 발굴이 이 영화의 가장큰 수확이다. 미친 연기 였다. ,-0.447213595,0,2,0.076362908
17298,10,0.993605256,진짜 처음부터 끝까지 눈돌릴새없이 빠져들어서 보게됬고 기대했던것보다도 훨씬 더 재밌어서 보는데 너무 즐거웠고 배우들의 연기가 가장 좋았던 영화였다. ,0.328828488,0,2,0.006394744
17299,9,0.200046361,"식상한 조폭영활 경찰쪽 시선으로 재밌게 만드니 한번 더 우려먹을수 있네ㅋㅋ조폭은 조폭답게 나오고,윤계상은 짜증날정도로 보이는건 그만큼 연기 잘했다는거고,마블리는 시원한 한방과 웃음으로~ㅋㅋ ",0.331170551,0,2,0.69995364
17300,10,0.73734808,우오 진짜 잘짜여진 스토리와 내용 배우 ,0.481812056,0,2,0.26265192
17301,8,0.561051607,좀 늘어지기는 한데 시원하게 때리는거 잘봤습니다. ,0.417288171,0,2,0.238948393
17302,7,0.388620973,타임킬링용으로 great하다. ,0,0,2,0.311379027
17303,8,0.600120783,대림역 오히려 사람들이 더찾게됫다고ㅎㅎ무섭지만정감가는ㅎ ,0.201687229,0,2,0.199879217
17304,4,0.846045852,넘  폭력적이여서 눈쌀찌푸려져요ㅠ ,0.9,0,2,0.446045852
17305,7,0.140702814,광고안보고왔으면그냥좀웃기는영화 ,0.051298918,0,2,0.559297186
17306,8,0.85531497,작품에 비해 평점이 높은감이 조금 있습니다 재밌어요 ,0.382861254,0,2,0.05531497
17307,6,0.911948085,"재미있는 영화, 하지만 작품에 비해 평점이 너무 높아보임. ",0.494007246,0,2,0.311948085
17308,8,0.198627204, 마쁘니 액션뿐아니라 연기도 잘하셨어. 윤계상은 곱상하게 생겨서 좀 덜 잔인하게 느껴졌달까.. ,0.647869906,0,2,0.601372796
17309,8,0.316458136,윤계상 목소리가  살짝 아쉽고 결말은 안봐도 뻔하지 ,0.803741486,0,2,0.483541864
17310,2,0.060196966,이렇게 재미없는 영화 첨 봤는데..평점 의문 9점 넘으면 믿고 봤는데 진짜 의아하다 나만 그런게 아니라 같이 본 친구들도 같은 생각이구만 희안타 ,0.105409255,0,2,0.139803034
17311,5,0.313559651,유머와 잔혹함의 양 극단을 교차해서 보여주지만 조화롭지는 못하다. ,0.338662011,0,2,0.186440349
17312,10,0.573819876,내래 간만에 몰입도 깊은 영화를 봤단 말이디남조선 아 들은 조선족들 보다 조선족을 더 잘 알고 있는것같단 말이디-김정은- ,0.348155312,0,2,0.426180124
17313,8,0.315313757,특별한 줄거리는 없음. 헐리우드 영화 흉내. 아무 생각 없이 시간 보내는데 괜찮음. ,0.67363307,0,2,0.484686244
17314,10,0.524305522,Sdvhhjexddfddd ,-0.866025404,0,2,0.475694478
17315,9,0.381892026,액션물 아니고 마동석물 ,0.081247694,0,2,0.518107975
17316,6,0.288940877,아 윤계상! 아무리 티켓파워가 중요해도 그렇지 윤계상이가 이 역할 깜이 되니? 윤계상이만 나오믄 웃음이 나와서 몰입이 안 된다 몰입이. 표 팔라구 아이돌 출신들 캐스팅하는 짓은 그만 하자. 제발... ,0.254587539,0,2,0.311059123
17317,8,0.191584259,"배우의 연기, 스토리 아주 괜찮았지만 개인적으로 '황해'랑 비교했을때 좀 못미친다는 느낌. ",0.83323809,0,2,0.608415741
17318,8,0.140098155,"항상 너무 기대를 한 영화는 조금은 아쉬운면이 있다. 윤계상 평소 연기는 좋아하지만, 악질사이코의 조선족 역을 표현하는데 있어 부자연스럽게 작위적인 부분도 느껴졌다. ",0.43934806,0,2,0.659901845
17319,5,0.592888057,"영화 재미는 있었음. 근데 요새 영화 나오면 이장면이 필요했니 마니 여혐이니 난리 부루스를 추던데 ,영화 내내 보면서 이거 말 많겠네라고 생각하는 장면들이 충분히 많았으나 이렇게 알바들이 조용한 영화는 첨보네. 제작자가 알바들 고용주인가봐???? ",0.632455532,0,2,0.092888057
17320,7,0.425149143,황해보다 나은점은 개봉시기와 캐릭터 살리기뿐.. ,0.42534408,0,2,0.274850857
17321,6,0.141944617,그냥 무난했음 너무 기대하면 실망할 수도 있음... ,0.437919897,0,2,0.458055383
17322,7,0.448162824,볼만은하나 9점대영화는 아님. 와일드카드가 더 낫다 ,-0.52463139,0,2,0.251837176
17323,6,0.965102077,볼 때는 재밌고 보고나면 불쾌함이 남는영화.... ,0.666885929,0,2,0.365102077
17324,5,0.681506455,갠적으로 그냥저냥 배우가 다살린드ㅛ ,0.219577516,0,2,0.181506455
17326,6,0.528530777,전형적인 90년대식  작위적인 연출과 허술한 구성..출연 배우들의 연기력 만으로  커버 하기엔 너무 단점이 많으나 그럼에도 불구하고 한번쯤은 봐줄만한 매력이 있다. ,0.472078121,0,2,0.071469223
17327,5,0.7423352,10점주려다가 격렬한 배드신 원했는데 없어서 매우 실망했다. 아마 있었으면 천만관객 지금 돌파했다 .. ,0.474205831,0,2,0.2423352
17328,6,0.749007523,"주연보다 조연이 빛난영화, 장첸 옆 조연이 더 연기 잘함.ㅎㅎ명성에 미치지 못하는 단순한 영화. ",1,0,2,0.149007523
17329,7,0.508677781,그냥 볼만했다 그럭저럭 ,0.399438325,0,2,0.191322219
17330,8,0.662498593,마동석으로 시작해 마동석으로 끝나는 영화. 악역을 윤계상이 아닌 신인배우로 썼으면 더 실감났을  것 같은데... 흥행을 위해서 고려한 캐스팅이겠지만. 아무튼 킬링타임용 한국 액션  영화. ,0.605736139,0,2,0.137501407
17331,10,0.750090957,노무현 씨X새끼!!! ,0.35784567,0,2,0.249909043
17332,10,0.844735503,"신세계, 해바라기를 재미나게 보셨다면 이 영화는 꼭 보세요 ",0.774596669,0,2,0.155264497
17333,7,0.592324913,여기저기서  재맜다...연기력이 장난아니당...등등..찬사들로 기대감을 가지게  했던영화...역시 영화는 아무 기대감없이  보는게 좋다. ,0.597444699,0,2,0.107675087
17334,8,0.910277247,진짜  초반에서 중반까지는  몰입도 아주좋고 흥미진지햇는데후반에서   윤계상이  액션이안돼서   좀  기대에못믿치네요액션을 다른사람이 대신해줫으면  완성도가 좋앗을텐데  많이아쉬움이남네요 ,0.705490256,0,2,0.110277247
17335,4,0.230720162,"내용이 재미있긴 한데, 액션이 너무 엉성하다. 무술감독 한 명만 제대로 영입했어도 이정도는 아니었을듯 ",0.419327328,0,2,0.169279838
17336,7,0.317898214,음... 솔직히 그냥저냥... ,0.363189352,0,2,0.382101786
17337,7,0.630623937,"마동석 앞에서 속절없이 고개숙이는 조선족과 깡패들, 데우스엑스 마동석 ",0.261809581,0,2,0.069376063
17338,5,0.6683321,마동석이라는 치트키~ ,0.559017222,0,2,0.1683321
17339,8,0.235821188,윤계상볼때마다 왜 자꾸 박완규 같디야.. ,0,0,2,0.564178813
17340,6,0.176187635,마라탕 머거 봣니 ? 조선족포비아 ,0.20056057,0,2,0.423812366
17341,7,0.424371034,7점 오락영화 너무 기대한 탓인가 기대보다 덜하다. ,0.514584407,0,2,0.275628966
17342,6,0.675633133,전형적인 한국의 흥행 영화의 분위기와 별다를것 없었다.칼질이 난무하며 피가 튀는 자극적인 장면 뿐이다.신선함이라면 배역을 맡은 배우들 뿐.. 연기력이 뛰어난 배우분들이 이렇게 많다는걸 알았다 ,0.172755701,0,2,0.075633132
17343,5,0.363507807,이제 이런 영화는 진부해진 장면과 스토리가 나올 수 밖에 없다. ,0.348007717,0,2,0.136492193
17344,5,0.29677403,특유의 말장난유머마동석은 차라리 건달역이 더 재미있을듯나쁘진않지만 아주좋지도않은.. ,0,0,2,0.20322597
17345,3,0.203410596,내평점잔인 잔혹 선정 자극 = 흥행 / 좀더 잔인하게 만들지 그랬어요! 이거 재밌다는 분들과 연기가 좋았다는 분들 대체 정체가;;  이걸 신세계랑 비교 하는 분은 뇌가 없으시나;  르와르 아닙니다 그냥 양아x  영화! ,0.296315119,0,2,0.096589404
17346,7,0.125359207,그냥 평범하네 너무 기대했나봄 참 ,0.400218185,0,2,0.574640793
17347,7,0.697984755,큰 기대는 하지 말고 마동석의 부산행에서의 매력을 느끼고 싶다면 보시길 ,0.416051411,0,2,0.002015245
17348,8,0.423111618,"하도 재밌다고 미리 들어 기대를 넘 많이해서 그런가, (전 스타 게이머 염보성이 방송에서 하도 홍보를 해서..) 기대보단 좀 덜햇지만, 재밌게 봤슴. 베테랑,신세계가 생각나는. 짧고 굵은 스토리. ",0.716931968,0,2,0.376888382
17349,8,0.592685998,화잘실에서 역대급 맞다이씬을 보여준 영화. 조연들 고퀄에 놀랐고 장첸 두 부하의 평범한 사진을 보고 소름돋음. ,0.297592793,0,2,0.207314003
17350,6,0.424870193,몰입력이 있다. 조선족 범죄자들이 워낙 많으니.. 만화처럼 조직  무너지는게 좀 현실감 없지만.. 조선족 평범한 사람들은 제외 해야 겠지만 쓰레기들 많다는걸 각인 시켜주며 영화 액션 나쁘지 않다~ ,0.432376038,0,2,0.175129807
17351,6,0.72580874,영화가 좀 엉성하지만 그래도 킬링타임은 되는군요.  보면서 자꾸 황해를 다시보고 싶어지는 이유가 뭘까요 ,0.531056402,0,2,0.12580874
17352,5,0.417757213,킬링타임용이네 난베테랑급 뭔가 좀더진지한줄알았는데걍 영화대사가 OOㅆㄲ만 나옴 좀저급해보이기도 ,0.792597645,0,2,0.082242787
17353,6,0.804288328,이영화가 9점이라 연출도 떨어져 스토리도 연결도 잘안되 이럴바에 황해를 봐라 왜 대단한 영화인지 알게 된다 ,0.489252443,0,2,0.204288328
17354,3,0.228609324,"이거이 재미나니? 솔직히 유치했음. 윤계상은 확실히 몰입이 100%는 아이됨. 뭔가 구태스러운 카메라 앵글,스토리 등등 많이 부족 ",0.725796546,0,2,0.071390676
17355,4,0.595336795,19금 가족영화 재능과 배우들의 폭발력의 낭비 ,-0.140545674,0,2,0.195336795
17356,6,0.736919045,마동석 스타일의 무거운액션과 타격감의 만족! 그 이상 그 이하도 없다. ,0.357631035,0,2,0.136919045
17357,4,0.187730253,마동석이라는 캐릭터를 제외하면 영화로는 그저그런 영화 ,0.081023507,0,2,0.212269747
17358,5,0.402518749,"재미는 있는데,  마동석을 제외한 캐릭터들이 다 극을 끌어가기위한 도구처럼 느껴진다. 영화 전체가 공장에서 찍어낸 공산품 같다. ",0.447201152,0,2,0.097481251
17359,7,0.017792284,흥행작이라 너무 기대했나.. 무적 마동석 형사와 날 것같은 막가파식 두목 장첸.. 딱히 재미는 없었다. ,0.552749651,0,2,0.682207716
17360,7,0.960917234,한국적인 오락영화 재밌었다 ,0.179608747,0,2,0.260917234
17361,8,0.480077267,너무 큰 기대하지 말고 봐라 아라들었니?? ,0.785083815,0,2,0.319922733
17362,7,0.988128901,재미있어요 가볍게 볼만해요 ,-0.774596669,0,2,0.288128901
17363,5,0.378307611,정말그당시엔  그랫을까?살벌햇겟네 ,0.522300083,0,2,0.121692389
17364,7,0.531941652,그냥그럼무난함ㅋㅋㅋ ,0.611297482,0,2,0.168058348
17365,6,0.807514548,뻔한 결말이지만 잘 풀어냈다고 생각해요. 아쉬운건 한국영화에 꼭 나오는 어린아이의 감동주기 ,1,0,2,0.207514548
17366,8,0.852020621,워낙에 킬링타임용이라 소문나서 기대를 낮추고 보니 재밌는 영화. 이래저래 설정에 빵구가 보이지만 애초에 마형 먼치킨물이니 신경도 안쓰이고 WWE 보는 느낌으로 보는 영화. 킬링타임! ,0.178642361,0,2,0.052020621
17367,7,0.128726602,그냥 딱 이정도 영화.  보고 나오면 전부 잊혀지는.. ,0.411684259,0,2,0.571273398
17368,7,0.611347795,끝부분이 약간 아쉬웠던... ,0,0,2,0.088652205
17369,7,0.468585461,킬링타임으로 적격인 영화 ,0.81167945,0,2,0.231414539
17370,4,0.805409193,주변에서 하도 재밌다해서 봤는데..저에겐 브이아이피급이었어요 ,0.412393049,0,2,0.405409193
17371,8,0.833505869,ㅎㅎㅎ 아직까지는 동석이형 연기가 좋군요 ,0.608694663,0,2,0.033505869
17372,8,0.533089757,의외로 윤계상을 재발견한 영화. 재미는 있지만 조폭범죄영화 그이상도 그이하도 아니었다. 신세계는 정말 재밌게봤는데 기대가 너무 컸던것 같네요 ,0.815374248,0,2,0.266910243
17373,5,0.207979351,너무 기대를 해서 그런가 그냥 재밌지도 재미없지도 않았다 ,0.646660857,0,2,0.292020649
17374,7,0.935160518,뭔가 B급 풍이지만 상당히 괜찮음 ,0.394628118,0,2,0.235160518
17375,7,0.441289574,킬링타임용 B급 조폭영화 ,0.474783965,0,2,0.258710426
17376,7,0.848590255,재미있네요. 남자는 보기좋습니다 ,0.563601862,0,2,0.148590255
17377,6,0.670277834,너무잔인해요 청불이긴해도 그렇게까지 많은장면을 넣어야했나 의문이드네요 ,0.55054508,0,2,0.070277834
17378,8,0.729226232,점더 코믹했음좋겠내요 ,0.439800297,0,2,0.070773768
17379,4,0.030347705,유행어만 남는 느낌. 보고나서도 자극적인 장면만 기분 나쁘게 남네요. 웃기긴 웃겨요. ,0.559065392,0,2,0.369652295
17380,7,0.205939531,킬링타임 그이상 그이하도 아니다. ,0.405279276,0,2,0.494060469
17381,7,0.918486655,시간가는줄은 모르것다 ,0.336795503,0,2,0.218486655
17382,7,0.44842267,마동석 재밋넹ㄴ..주먹한방으로다무찌름..중간중간 복선을 설치하려고 한듯한데 어설프다. 청년경찰의 으른버젼이랄까 ,0.423811061,0,2,0.25157733
17383,6,0.705557823,볼만했어요 계상이형 연기 잘하심 ,0.611592809,0,2,0.105557823
17384,7,0.991679609,재밌었어요 너무 자극적이라 7점이요!!! ,-0.345206369,0,2,0.291679609
17385,7,0.545283079,조선족 장르영화의 일환 ,0.894427191,0,2,0.154716921
17386,7,0.185354918,굳이 성매매 장면을 넣어야 했는지 싶네요. 실화를 바탕으로 각색한거라 사실을 나타낸건가 ,0.435798157,0,2,0.514645082
17387,8,0.720009208,신세계처럼 잔인하다 연기굿 볼만함 ,0.448964002,0,2,0.079990792
17388,7,0.804360688,영화보고 양꼬치먹으러갑니다 ,1,0,2,0.104360688
17389,7,0.939546228,오랜만에 재밌는 국내영화를 본듯 ,0,0,2,0.239546227
17390,8,0.969195962,저2년만에 영화관에서 보는건디재밌긴한데 무서웠음 ㅜ ㅠ ,0.5639237,0,2,0.169195962
17391,8,0.945077181,재밌는데 다소 잔인하고 폭력적임 ,-0.144337567,0,2,0.145077181
17392,5,0.173080504,잔인한 묘사로 보기 불편 ,0.447234134,0,2,0.326919496
17393,8,0.799284935,너무 기대했나부다...기대감없이 보면 잼있는영화...마동석 팔뚝어쩔ㅋㅋ ,0.421074317,0,2,0.000715065
17394,9,0.196118921,즐거운영화 그이상 그이하도 아님 ,0.335410197,0,2,0.703881079
17395,7,0.815526068,"재미있는 B급 영화. 다소 잔인하고 눈살 찌푸려지는 장면들이 있음. 긴장감 있고 통쾌하지만, 보고 남은 게 없는 느낌. 타임킬링용으로 매우 적절. ",0.373250011,0,2,0.115526068
17396,6,0.648680091,불필요하다 싶을 정도로 너무 잔인하고 중간 중간에 답답한 속을 뻥~~ 뚫어 주는 포인트도 약간씩 부족하다. 타짜를 넘었다기에 나름 기대를 했건만 상세히 비교를 해보니 상대를 잘못 골라도 한참을 잘못 골랐다는 나의 개인적인 생각을 지울수가 없다. ,0.537034619,0,2,0.048680091
17397,8,0.053915054,니 내가 누군지 아늬?뻔한 스토리.결말이지만 작은 유머찾기. ,0.774596669,0,2,0.746084946
17398,7,0.895281494,재밋긴한데 예상가능한정도 ,0.307899327,0,2,0.195281494
17399,7,0.920870841,재미는 있었으나 너무도 잔인한 장면과 묘사가 많아서 사실 보는내내 쫄깃 하면서도 아우 아우 그랬네요 오랫만에 애들 어른들께 맡기고 재미있게 봤습니다 ,0.410391341,0,2,0.220870841
17400,6,0.136043698,"마동석 때문에 본 영화,잔인하고 유행어만 남겨진 영화 같음 아이니? 어딜가나 나오는 말투라 영화 안 봐도 알 만한 말투.. ",0.351091735,0,2,0.463956302
17401,8,0.486496419,다들 만점주니까 나는 8점 박수짝짝 ,0.866025404,0,2,0.313503581
17402,7,0.962333918,정말 상투적이고 진부한 영화지만 마동석의 시원한 캐릭터와 액션 그리고 짱깨들의 악행을 제대로 묘사해 7점줌. 사실상 히어로물 ,0.320339264,0,2,0.262333918
17403,7,0.448059768,9점까진 아닌거같은데 ,0.583299402,0,2,0.251940233
